junta_electoral,muni_name,party_acronym_original,party_long,province_id
TREMP,GAVET DE LA CONCA,NA,"JUNTS PER GAVET DE LA CONCASUPLENTS:S1.IVAN CAELLES COLOMESS2.DIEGO PEREZ PEREZS3.JOSE PLANCHERIA BONETS4.JOSEP MARIA CODÓ ISUSS5.MARIBEL TORTOSA GUARDIAADMINISTRACIÓ ELECTORAL 331  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,ISONA I CONCA DELLÀ,NA,ACORD D'ESQUERRA-ACORD MUNICIPALSUPLENTS:S.1 RUBÉN DURICH SERRAS.2 ELISABET CUADRADO MARTÍNEZS.3 JOSÉ MANUEL LÓPEZ REYESS.4 GRISELDA SUBARROCA BULLICHS.5 JOAQUIM HOMS SOLSONAS.6 MONTSERRAT PERETO CERQUEDAS.7 ENRIC LATORRE TAFANELLS.8 YOLANDA GONZÁLEZ CANESS.9 FRANCESC GARCIA LLAIROS.10 Mª TERESA VARELA PEDRAGOSA,25
TREMP,ISONA I CONCA DELLÀ,NA,"JUNTS PER ISONA I CONCA DELLÁSUPLENTS:S1.JOSEP Mª TRESERRES ROQUETAS2.AGUSTI FONTANET TOHAADMINISTRACIÓ ELECTORAL 332  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,"GUINGUETA D'ÀNEU, LA",NA,JUNTS PER LES VALLS D'ÀNEU-LA GUINGUETA D'ÀNEUSUPLENTS:S1.PERE FILLET RABASAS2.MARIA PILAR MITJANS DEL RIOS3.JOSEP LLUIS PICOLO CEBRIÀS4.JAVIER SOSTRES FERNÀNDEZ,25
TREMP,"GUINGUETA D'ÀNEU, LA",NA,"FEM MUNICIPI – ACORD MUNICIPALSUPLENTS:S1. PRISCILA GONZÁLEZ GARCIAS2. ELIONOR CANUT CUBERESS3. SILVIA VILAMITJANA CANTURRIS4. XAVIER TRESSERRAS JIMÉNEZS5. DANIEL NUÑEZ SÁNCHEZADMINISTRACIÓ ELECTORAL 333  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,LLADORRE,NA,COMPROMÍS X LLADORRE-CANDIDATURA DE PROGRÉS,25
TREMP,LLADORRE,NA,JUNTS PER CATALUNYA,25
TREMP,LLADORRE,NA,"ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALADMINISTRACIÓ ELECTORAL 334  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,LLAVORSÍ,NA,JUNTS PER CATALUNYA,25
TREMP,LLAVORSÍ,NA,"FEM MUNICIPI-VIU LLAVORSÍ-ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALSUPLENTS:S1. RAMON SOLE FERRERS2. JOSEP GASIA GABERNETS3. NOEMI CASAL BONETAS4. SANDRA GIRÓ JORDANAS5. ANTONIA BERNADÓ PUENTES6. JORGE CARNE LUANCOS7. ROMAN LOBELOS LUACESS8. JIM KENNEDYS9. NATALIA SILVA JUVESS10. MARC FITÉ SANSAADMINISTRACIÓ ELECTORAL 335  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019ENTITAT MUNICIPAL DESCENTRALITZADA D'ARESTUI",25
TREMP,LLAVORSÍ,NA,"ESQUERRA REPUBLICANA DE CATALUNYA-FEM MUNICIPI-ACORD MUNICIPALSUPLENTS:S1. MONTSERRAT CANALIS BERNABEADMINISTRACIÓ ELECTORAL 336  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019ENTITAT MUNICIPAL DESCENTRALITZADA DE BAIASCA",25
TREMP,LLAVORSÍ,NA,"ESQUERRA REPUBLICANA DE CATALUNYA-FEM MUNICIPI-ACORD MUNICIPALSUPLENTS:S1. CARLOS JANSAT CARRERAADMINISTRACIÓ ELECTORAL 337  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019ENTITAT MUNICIPAL DESCENTRALITZADA DE MONTENARTRÓ",25
TREMP,LLAVORSÍ,NA,JUNTS PER MONTENARTRÓ,25
TREMP,LLAVORSÍ,NA,"ESQUERRA REPUBLICANA DE CATALUNYA-FEM MUNICIPI – ACORD MUNICIPALSUPLENTS:S1. JOSÉ FITÉ SANSAADMINISTRACIÓ ELECTORAL 338  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,LLIMIANA,NA,COMPROMÍS X LLIMIANA-CANDIDATURA DE PROGRÉS,25
TREMP,LLIMIANA,NA,INDEPENDENTS PER LLIMIANA-ACORD MUNICIPAL,25
TREMP,LLIMIANA,NA,"JUNTS PER LLIMIANAADMINISTRACIÓ ELECTORAL 339  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,"POBLA DE SEGUR, LA",NA,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
TREMP,"POBLA DE SEGUR, LA",CONTINUACIÓ CANDIDATURES DE LA CIRCUMSCRIPCIÓ ELECTORAL DE LA POBLA DE SEGUR,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALSUPLENTS:S.1 GEMMA CAPDEVILA GONZALÉZS.2 AXEL ARILLA CUÑAS.3 EUGENI PASCUAL SANTISTEVES.4 MONTSERRAT PONS SULLÀS.5 PAQUI GALEOTE MARHUENDA,25
TREMP,"POBLA DE SEGUR, LA",NA,"JUNTS PER LA POBLA DE SEGURADMINISTRACIÓ ELECTORAL 341  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,"PONT DE SUERT, EL",NA,PARTIT POPULAR/ PARTIDO POPULAR,25
TREMP,"PONT DE SUERT, EL",CONTINUACIÓ CANDIDATURES DE LA CIRCUMSCRIPCIÓ ELECTORAL D'EL PONT DE SUERT,EL PONT DE SUERT EN COMÚ PODEM-EN COMÚ GUANYEMSUPLENTS:S1 ROSARIO SERRANO ALDAS2 LAURA BEATRIZ ORDIZ TORRES INDEPENDENT,25
TREMP,"PONT DE SUERT, EL",NA,JUNTS PEL PONT DE SUERTSUPLENTS:S1. JACINTO JAIME ERTA PALACÍNS2. ANGEL PALLÀS CIERCOS3. ALBERT ALINS ABAD,25
TREMP,"PONT DE SUERT, EL",NA,"COMPROMÍS X EL PONT DE SUERT – CANDIDATURA DE PROGRÉSADMINISTRACIÓ ELECTORAL 343  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,RIALP,NA,JUNTS PER CATALUNYA-RIALPSUPLENTS:S1. JAUME CASTELLA SANTILARIS2. EMILIO MORENO DE LAMOS3. CELIA PEROY OLIVAS4. JOSEP GRAU FARRUSS5. EDUARD CATELLS DUARRYS6. JOSEP TARIBO SOLÀ,25
TREMP,RIALP,NA,"FEM MUNICIPI-VIU RIALP-ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALADMINISTRACIÓ ELECTORAL 344  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,SALÀS DE PALLARS,NA,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,25
TREMP,SALÀS DE PALLARS,NA,"COMPROMÍS X SALÀS DE PALLARS-CANDIDATURA DE PROGRÉSSUPLENTS:S1. EDUARD MOLINS NOVELLS2. JOSÉ RENALIAS SULLÀS3. MERCEDES CASTELLS GAITANOADMINISTRACIÓ ELECTORAL 345  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,SANT ESTEVE DE LA SARGA,NA,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,25
TREMP,SANT ESTEVE DE LA SARGA,NA,PARTIT POPULAR/ PARTIDO POPULAR,25
TREMP,SANT ESTEVE DE LA SARGA,NA,JUNTS PER SANT ESTEVE DE LA SARGA,25
TREMP,SANT ESTEVE DE LA SARGA,NA,"COMPROMÍS X SANT ESTEVE DE LA SARGA – CANDIDATURA DE PROGRÉSADMINISTRACIÓ ELECTORAL 346  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,SARROCA DE BELLERA,NA,INDEPENDENTS PER SARROCA-ACORD MUNICIPAL,25
TREMP,SARROCA DE BELLERA,NA,JUNTS PER SARROCA DE BELLERA,25
TREMP,SARROCA DE BELLERA,NA,"COMPROMÍS X SARROCA DE BELLERA – CANDIDATURA DE PROGRÉSADMINISTRACIÓ ELECTORAL 347  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019ENTITAT MUNICIPAL DESCENTRALITZADA DE MANYANET",25
TREMP,SARROCA DE BELLERA,NA,"JUNTS PER CATALUNYASUPLENTS:S1.CARLOS CARRERA SOROADMINISTRACIÓ ELECTORAL 348  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,SENTERADA,NA,COMPROMÍS X SENTERADA-CANDIDATURA DE PROGRÉS,25
TREMP,SENTERADA,NA,JUNTS PER SENTERADA,25
TREMP,SENTERADA,NA,PARTIT POPULAR/PARTIDO POPULAR,25
TREMP,SENTERADA,NA,"ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALADMINISTRACIÓ ELECTORAL 349  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,SORIGUERA,NA,VIU SORIGUERA-ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALSUPLENTS:S.1 MANUEL MUÑOZ CATALAS.2 HORTENSIA PEIRIS DURANS.3 RAMÓN GALLEGO CASTELLA,25
TREMP,SORIGUERA,NA,"ASSEMBLEA POPULAR DE SORIGUERASUPLENTS:S1 .XAVIER PEDEMONTE GARCÍAS2. MARTA MONTAGUT CASANOVASS3. ENRIC RODRIGO RODILLAS4. JOSEP ORIOL BOSCH ALBERTS5. ERIC ROVIRA CAMPOSS6. DÍDAC CUÉLLAR FORÉSS7. XAVIER RIPOLL BORRELLS8. MARC CORTINA GRAUS9. MERITXELL SORO DEL VALLEADMINISTRACIÓ ELECTORAL 350  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019ENTITAT MUNICIPAL DESCENTRALITZADA DE TORNAFORT",25
TREMP,SORIGUERA,NA,"ASSOCIACIÓ INDEPENDENT DE TORNAFORTADMINISTRACIÓ ELECTORAL 351  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,SORT,NA,PARTIT DELS SOCIALISTES DE CATALUNYA—CANDIDATURA DE PROGRÉS,25
TREMP,SORT,CONTINUACIÓ CANDIDATURES DE LA CIRCUMSCRIPCIÓ ELECTORAL DE SORT,SOM POBLESUPLENTS:S1. OLGA CUEVAS MELISS2. DOLÇA PUIG GARRIGAS3. SELVA BERGADÀ OLIVARTS4. PEPO FOZ ARAGALLS5. LUISA CAPILLA LLAVEROS6. JAUME MORA JULIÀS7. ARMAND SIMON LLANESS8. MIREIA JIMENEZ ROSELLS9. GLÒRIA JUANMARTI BORDOLLS10. JOSEP BALAGUERÓ SALA,25
TREMP,SORT,NA,JUNTS PER SORT-LA VALL D'ASSUA I EL BATLLIUSUPLENTS:S1. DOLORES MARCH SIMOS2. MARIA DOLORES RUIZ GACIA DE PARRAS3. JORDI TORNER BUSQUE,25
TREMP,SORT,NA,"FEM MUNICIPI-ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALSUPLENTS:S1. LENNERT JAN BERVOETSS2. EDUARDO JIMÉNEZ ESTIRADOS3. SERGI GÓMEZ MARQUÈSS4. OSCAR RODRÍGUEZ PATÓNADMINISTRACIÓ ELECTORAL 353  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,TALARN,NA,JUNTS PER TALARN,25
TREMP,TALARN,NA,"ARA TALARNSUPLENTS:S1. INÉS MORÉ TOLÓADMINISTRACIÓ ELECTORAL 354  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,TÍRVIA,NA,COMPROMÍS X TÍRVIA-CANDIDATURA DE PROGRÉS,25
TREMP,TÍRVIA,NA,PARTIT POPULAR / PARTIDO POPULAR,25
TREMP,TÍRVIA,NA,"VIU TIRVIA-ACORD MUNICIPALADMINISTRACIÓ ELECTORAL 355  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,"TORRE DE CABDELLA, LA",NA,JUNTS PER LA VALL FOSCASUPLENTS;S1. JAUME JUANGRAN ESCRIBÀS2. JOAQUIM BENAVENT SOLER,25
TREMP,"TORRE DE CABDELLA, LA",CONTINUACIÓ CANDIDATURES DE LA CIRCUMSCRIPCIÓ ELECTORAL DE LA TORRE DE CAPDELLA,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALSUPLENTS:S.1 MIQUEL PERO TOLO INDEPENDENTS.2 MANEL MONTOLIU ALBESA INDEPENDENTS.3 JAUME GARCIA DORIA INDEPENDENTS.4 RAMON LUQUE ALCANTARA INDEPENDENTS.5 JORDI TIRVIO PORTÚS INDEPENDENTS.6 FRANCISCO FORNONS GALLART INDEPENDENTS.7 PILAR JUANMARTÍ CAPDEVILA INDEPENDENT,25
TREMP,"TORRE DE CABDELLA, LA",NA,"ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALSUPLENTS:S.1 LLUIS PEROY BENET INDEPENDENTADMINISTRACIÓ ELECTORAL 358  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,TREMP,NA,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALSUPLENTS:S.1 JOSEP ARDANUY TARRATS.2 ROSA Mª SUBIRANA CALVETS.3 MIQUEL ABRANTES LLUCHS.4 REMEI RIZOS ESTEBANS.5 DAVID RIBA TORRECILLAS,25
TREMP,TREMP,CONTINUACIÓ CANDIDATURES DE LA CIRCUMSCRIPCIÓ ELECTORAL DE TREMP,COMPROMÍS X TREMP-CANDIDATURA DE PROGRÉSSUPLENTS:S1 VICENS OLIET BOSCH,25
TREMP,TREMP,NA,"JUNTS PER TREMPSUPLENTS:S1. JORDI SUMARROCA FARRÚSS2. MERCÈ RIBERA PRATSS3. MARTÍ CLIMENT VERDENYADMINISTRACIÓ ELECTORAL 360  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019ENTITAT MUNICIPAL DESCENTRALITZADA DE DE VILAMITJANA",25
TREMP,TREMP,NA,JUNTS PER CATALUNYA,25
TREMP,TREMP,NA,"COMPROMÍS X VILAMITJANA – CANDIDATURA DE PROGRÉSADMINISTRACIÓ ELECTORAL 361  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,"VALL DE BOÍ, LA",NA,JUNTS PER LA VALL DE BOÍSUPLENTS:S1 .SEGI TURMO LAPEDRAS2. JOAN MONGAY JOANIQUETS3. RAQUEL VELAZQUEZ BARONS4. MARCEL MAYORAL ESPOTS5. JULIÀ ESTELLER PUEYOS6. MARIA DEL ANGELS ADRIÀ BELLMUNT,25
TREMP,"VALL DE BOÍ, LA",NA,"ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALSUPLENTSS1. MARTA RAMON GARCIAADMINISTRACIÓ ELECTORAL 362  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019ENTITAT MUNICIPAL DESCENTRALITZADA DE DURRO I SARAÍS",25
TREMP,"VALL DE BOÍ, LA",NA,"ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPALSUPLENTS:S1.JORDI PEIRÓ PIFARRÉADMINISTRACIÓ ELECTORAL 363  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,VALL DE CARDÓS,NA,JUNTS PER CATALUNYASUPLENTS:S1. PEPITA MARQUES SOLÉS2. JOSE FITE PUJOLS3. MARIA NIEVES COLOME PICOLOFEM MUNICIPI-VIU VALL DE CARDÓS-ESQUERRA REPUBLICANA DE CATALUNYA-ACORD,25
TREMP,VALL DE CARDÓS,NA,"MUNICIPALSUPLENTS:S1. JORDI PEDRICO CALVET ERCS2. ALEJANDRO COSTA MORENO INDEPENDENTADMINISTRACIÓ ELECTORAL 364  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019",25
TREMP,VILALLER,NA,JUNTS PER VILALLERSUPLENTS:S1. MARTA RICOU ALCOVERS2. JOSE MIGUEL QUILEZ MARTINEZS3. JOSE ANTONIO GOMEZ GOMEZ,25
TREMP,VILALLER,NA,"PARTIT POPULAR / PARTIDO POPULARADMINISTRACIÓ ELECTORAL 365  NÚMERO 83BUTLLETÍ OFICIAL DE LA PROVÍNCIA DE LLEIDA DIMARTS, 30 D'ABRIL DE 2019ENTITAT MUNICIPAL DESCENTRALITZADA DE SENET",25
TREMP,VILALLER,NA,JUNTS PER SENET,25
VIELHA,ARRES,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,ARRES,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,BAUSEN,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES-DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,BAUSEN,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,BAUSEN,ARAN AMASSA,ARAN AMASSA,25
VIELHA,BAUSEN,AGRUPACIÓN DE ELECTORES BAUSEN,AGRUPACIÓN DE ELECTORES BAUSEN,25
VIELHA,"BÒRDES, ES",UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,"BÒRDES, ES",CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,BOSSÒST,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,BOSSÒST,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,CANEJAN,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,CANEJAN,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,EATIM ARRO,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,EATIM ARROS E VILA,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,EATIM ARROS E VILA,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,EATIM ARTIES E GAROS,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,EATIM ARTIES E GAROS,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,EATIM ARTIES E GAROS,PRAG,PARTIDO RENOVADOR ARTIES-GAROS,25
VIELHA,EATIM AUBERT E BETLAN,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,EATIM AUBERT E BETLAN,PODEMOS,PODEMOS,25
VIELHA,EATIM AUBERT E BETLAN,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,EATIM BAGERGUE,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,EATIM BETREN,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,EATIM CASAU,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,EATIM DE GESSA,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,EATIM DE GESSA,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,EATIM ESCUNHAU E CASARILH,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,EATIM ESCUNHAU E CASARILH,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,EATIM GAUSAC,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,EATIM GAUSAC,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,EATIM TREDOS,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGÉS,25
VIELHA,EATIM TREDOS,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,EATIM UNHA,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,EATIM UNHA,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,EATIM VILAC,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,EATIM VILAC,ARAN AMASSA,ARAN AMASSA,25
VIELHA,EATIM VILAC,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,LES,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,LES,ARAN AMASSA,ARAN AMASSA,25
VIELHA,LES,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,NAUT ARAN,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,NAUT ARAN,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,NAUT ARAN,ARAN AMASSA,ARAN AMASSA,25
VIELHA,VIELHA E MIJARAN,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,VIELHA E MIJARAN,PODEMOS,PODEMOS,25
VIELHA,VIELHA E MIJARAN,PP,PARTIDO POPULAR,25
VIELHA,VIELHA E MIJARAN,ARAN AMASSA,ARAN AMASSA,25
VIELHA,VIELHA E MIJARAN,CS,CIUDADANOS-PARTIDO DE LA CIUDADANIA,25
VIELHA,VIELHA E MIJARAN,VOX,VOX,25
VIELHA,VIELHA E MIJARAN,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
VIELHA,VILAMÒS,UA-PSC-CP,UNITAT D'ARAN-PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
VIELHA,VILAMÒS,CDA-PNA,CONVERGENCIA DEMOCRATICA ARANESA-PARTIT NACIONALISTA ARANES,25
REUS,"ALEIXAR, L'",ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,43
REUS,"ALEIXAR, L'",JUNTS,JUNTS PER L'ALEIXAR,43
REUS,"ALEIXAR, L'",SOM-HI-FIC,SOM-HI L'ALEIXAR-FEDERACIO D'INDEPENDENTS DECATALUNYA,43
REUS,ALFORJA,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,43
REUS,ALFORJA,PSC-CP,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURADE PROGRÉS,43
REUS,ALFORJA,JUNTS,JUNTS PER ALFORJA,43
REUS,ALMOSTER,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,43
REUS,ALMOSTER,JUNTS,JUNTS PER ALMOSTER,43
REUS,ARBOLÍ,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,43
REUS,ARBOLÍ,PSC-CP,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURADE PROGRÉS,43
REUS,"ARGENTERA, L'",JXCAT,JUNTS PER L'ARGENTERA,43
REUS,ASCÓ,XTU,PER TU,43
REUS,ASCÓ,AAE,ARRELEM-AGRUPACIÓ D'ELECTORS,43
REUS,ASCÓ,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORDMUNICIPAL,43
REUS,ASCÓ,CP,TOT PER ASCÓ-CANDIDATURA DE PROGRÉS,43
REUS,ASCÓ,IA,INDEPENDENTS ASCÓ,43
REUS,ASCÓ,JUNTS,JUNTS PER ASCÓ,43
REUS,BELLMUNT DEL PRIORAT,JUNTS,JUNTS PER BELLMUNT DEL PRIORAT,43
REUS,BENISSANET,TOTS PER BENISSANET,TOTS PER BENISSANET,43
REUS,"BISBAL DE FALSET, LA",AEBF,AGRUPACIÓ ELECTORS DE LA BISBAL DE FALSET,43
REUS,"BISBAL DE FALSET, LA",PSC-CP,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURADE PROGRÉS,43
REUS,"BISBAL DE FALSET, LA",JUNTS,JUNTS PER LA BISBAL DE FALSET,43
