location_id,muni_name,party_acronym,political_party_slug,political_party_long_name,seats_available,party_seats,rank
43007,"Aleixar, L'",SOM-HI - FIC,NA,NA,7,2,2
43009,Alforja,ERC - AM,NA,NA,9,3,2
43011,Almoster,JUNTS,NA,NA,9,2,2
43012,Altafulla,AA-ECG,NA,NA,13,4,2
43013,"Ametlla de Mar, L'",JUNTS,NA,NA,13,4,2
43906,"Ampolla, L'",ERC - AM,NA,NA,11,3,2
43014,Amposta,SOM AMPOSTA,NA,NA,21,2,2
43015,Arbolí,JUNTS,NA,NA,5,1,2
43016,"Arboç, L'",CL-AM,NA,NA,13,2,2
43018,Arnes,ERC - AM,NA,NA,7,2,2
43019,Ascó,ERC - AM,NA,NA,9,3,2
43020,Banyeres del Penedès,PSC-CP,NA,NA,11,3,2
43022,Batea,JUNTS,NA,NA,9,3,2
43024,Bellvei,JUNTS,NA,NA,11,3,2
43025,Benifallet,ERC - AM,NA,NA,7,2,2
43028,"Bisbal del Penedès, La",PSC-CP,NA,NA,11,2,2
43030,Bonastre,TSB-CP,NA,NA,7,2,2
43031,"Borges del Camp, Les",ERC -AM,NA,NA,11,4,2
43032,Bot,JUNTS,NA,NA,7,2,2
43033,Botarell,PSC-CP,NA,NA,9,2,2
43034,Bràfim,CxB-JxCAT-JUNTS,NA,NA,7,3,2
43036,Cabra del Camp,ApC-AM,NA,NA,9,3,2
43037,Calafell,ERC -AM,NA,NA,21,3,2
43903,Camarles,JUNTS,NA,NA,11,3,2
43038,Cambrils,Cs,NA,NA,21,4,2
43907,"Canonja, La",SP-AMUNT,NA,NA,13,1,2
43039,Capafonts,JxCAT - JUNTS,NA,NA,3,1,2
43042,Castellvell del Camp,ERC - AM,NA,NA,11,4,2
43043,"Catllar, El",UNICAT?ERC-AM,NA,NA,11,3,2
43045,Colldejou,JUNTS,NA,NA,5,1,2
43047,Constantí,CpC-AM,NA,NA,13,3,2
43048,Corbera d'Ebre,ERC - AM,NA,NA,9,2,2
43049,Cornudella de Montsant,JUNTS,NA,NA,7,2,2
43050,Creixell,PSC-CP,NA,NA,11,3,2
43051,Cunit,IMCunit-JUNTS,NA,NA,17,4,2
43901,Deltebre,MD - ERC - AM,NA,NA,17,5,2
43053,Duesaigües,DFP-JUNTS,NA,NA,5,1,2
43054,"Espluga de Francolí, L'",JxCAT - JUNTS,NA,NA,11,3,2
43055,Falset,FALSET POT MÉS-CP,NA,NA,11,2,2
43056,"Fatarella, La",JUNTS,NA,NA,7,2,2
43060,Flix,JUNTS,NA,NA,11,2,2
43062,Freginals,ExF - AM,NA,NA,7,1,2
43063,"Galera, La",ERC - AM,NA,NA,7,2,2
43064,Gandesa,ApG - ERC - AM,NA,NA,11,4,2
43065,Garcia,JUNTS,NA,NA,7,2,2
43068,Godall,PSC-G-CP,NA,NA,7,3,2
43069,Gratallops,CP,NA,NA,5,1,2
43070,"Guiamets, Els",TSG,NA,NA,7,1,2
43071,Horta de Sant Joan,JUNTS,NA,NA,9,4,2
43074,Llorenç del Penedès,DL-AMUNT,NA,NA,11,3,2
43077,Mas de Barberans,ERC - AM,NA,NA,7,1,2
43078,Masdenverge,ERC - AM,NA,NA,9,3,2
43079,Masllorenç,JUNTS,NA,NA,7,3,2
43081,Maspujols,ERpM-AM,NA,NA,7,3,2
43082,"Masroig, El",IpM - AM,NA,NA,7,2,2
43083,"Milà, El",MXC-FIC,NA,NA,5,2,2
43084,Miravet,FP-FM,NA,NA,7,2,2
43085,"Molar, El",JUNTS,NA,NA,7,2,2
43091,Mont-ral,V.D.P,NA,NA,5,1,2
43092,Mont-roig del Camp,JUNTS,NA,NA,17,3,2
43086,Montblanc,JxCat-JUNTS,NA,NA,13,5,2
43088,Montbrió del Camp,PSC-CP,NA,NA,11,3,2
43090,"Montmell, El",PSC-CP,NA,NA,9,3,2
43095,"Morell, El",#COMPARTIM-AM,NA,NA,11,3,2
43096,"Morera de Montsant, La",A,NA,NA,5,1,2
43093,Móra d'Ebre,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,13,2,2
43094,Móra la Nova,PSC-CP,NA,NA,11,3,2
43097,"Nou de Gaià, La",SOM-AM,NA,NA,7,3,2
43100,"Pallaresos, Els",UNIM-PSC-CP,NA,NA,11,2,2
43099,"Palma d'Ebre, La",UpP-AM,NA,NA,7,2,2
43101,Passanant i Belltall,JxCAT - JUNTS,NA,NA,5,1,2
43103,Perafort,PSC-CP,NA,NA,9,2,2
43104,"Perelló, El",JUNTS,NA,NA,11,4,2
43106,"Pinell de Brai, El",JUNTS,NA,NA,7,2,2
43108,"Pla de Santa Maria, El",CUP - AMUNT,NA,NA,11,2,2
43109,"Pobla de Mafumet, La",PSC-CP,NA,NA,11,1,2
43111,"Pobla de Montornès, La",AMPM-CP,NA,NA,11,3,2
43112,Poboleda,JUNTS,NA,NA,7,1,2
43113,"Pont d'Armentera, El",IdP -AM,NA,NA,7,3,2
43141,Pontils,TOTS SOM PONTILS,NA,NA,5,1,2
43116,Prades,JpP - CP,NA,NA,7,2,2
43118,Pratdip,avP,NA,NA,7,2,2
43119,Puigpelat,TsP - AM,NA,NA,9,2,2
43120,Querol,IQ-FIC,NA,NA,7,2,2
43121,Rasquera,PRIMÀRIES,NA,NA,7,2,2
43122,Renau,SOMRIU-CP,NA,NA,5,1,2
43123,Reus,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,27,6,2
43125,Riba-roja d'Ebre,CP,NA,NA,9,3,2
43126,"Riera de Gaià, La",SLR-AM,NA,NA,9,3,2
43127,Riudecanyes,JxCat-JUNTS,NA,NA,9,4,2
43128,Riudecols,JxR- JUNTS,NA,NA,9,2,2
43129,Riudoms,ERC - AM,NA,NA,13,4,2
43131,Roda de Berà,PSC-CP,NA,NA,13,3,2
43132,Rodonyà,ERC - AM,NA,NA,7,1,2
43133,Roquetes,MR-MTE-ECG,NA,NA,13,2,2
43905,Salou,PSC-CP,NA,NA,21,5,2
43136,Sant Carles de la Ràpita,JxCAT - JUNTS,NA,NA,17,3,2
43902,Sant Jaume d'Enveja,ERC - AM,NA,NA,11,3,2
43137,Sant Jaume dels Domenys,ESJ-JUNTS,NA,NA,11,3,2
43138,Santa Bàrbara,ERC - AM,NA,NA,11,2,2
43139,Santa Coloma de Queralt,CSC-FIC,NA,NA,11,4,2
43140,Santa Oliva,ERC / AM,NA,NA,11,4,2
43142,Sarral,FP - AM,NA,NA,9,3,2
43144,"Secuita, La",PP,NA,NA,9,1,2
43145,"Selva del Camp, La",PSC-JpS-CP,NA,NA,13,4,2
43044,"Sénia, La",LSi - AM,NA,NA,13,2,2
43148,Tarragona,ERC-MES-AM,NA,NA,27,7,2
43149,Tivenys,PSC-CP,NA,NA,7,3,2
43150,Tivissa,ARA Sí-AM,NA,NA,9,3,2
43151,"Torre de Fontaubella, La",IpTF-AM,NA,NA,5,2,2
43153,Torredembarra,PSC-CP,NA,NA,17,4,2
43154,Torroja del Priorat,JUNTS,NA,NA,5,2,2
43155,Tortosa,MT-MTE-ECG,NA,NA,21,5,2
43156,Ulldecona,FEM POBLE!,NA,NA,13,3,2
43157,Ulldemolins,JUNTS,NA,NA,7,2,2
43160,Vallmoll,FV - AM,NA,NA,9,3,2
43161,Valls,ERC - CxV - AM,NA,NA,21,5,2
43162,Vandellòs i l'Hospitalet de l'Infant,JxCat-JUNTS,NA,NA,13,2,2
43163,"Vendrell, El",SOM POBLE-ERC-AM,NA,NA,21,6,2
43164,Vespella de Gaià,AV-AM,NA,NA,7,1,2
43171,Vila-seca,Cs,NA,NA,21,5,2
43165,Vilabella,ERC - AM,NA,NA,7,2,2
43175,Vilalba dels Arcs,AV - JUNTS,NA,NA,7,2,2
43166,Vilallonga del Camp,JUNTS,NA,NA,11,3,2
43167,Vilanova d'Escornalbou,Tots Som Escornalbou,NA,NA,7,2,2
43174,"Vilella Baixa, La",VBV - ECG,NA,NA,5,1,2
43176,Vimbodí i Poblet,ERC - AM,NA,NA,7,2,2
43178,Vinyols i els Arcs,PSC-CP,NA,NA,9,1,2
43001,Aiguamúrcia,IMA-ECG,NA,NA,7,2,3
43002,Albinyana,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,11,1,3
43003,"Albiol, L'",CP,NA,NA,7,1,3
43004,Alcanar,JUNTS,NA,NA,13,1,3
43005,Alcover,JUNTS,NA,NA,13,1,3
43007,"Aleixar, L'",ERC - AM,NA,NA,7,1,3
43009,Alforja,PSC-CP,NA,NA,9,1,3
43012,Altafulla,JxCat-JUNTS,NA,NA,13,2,3
43013,"Ametlla de Mar, L'",EPC-MTE-ECG,NA,NA,13,1,3
43906,"Ampolla, L'",Cs,NA,NA,11,1,3
43014,Amposta,PSC-CP,NA,NA,21,2,3
43016,"Arboç, L'",JxCat,NA,NA,13,2,3
43018,Arnes,CNV,NA,NA,7,1,3
43019,Ascó,CP,NA,NA,9,1,3
43020,Banyeres del Penedès,JUNTS,NA,NA,11,2,3
43024,Bellvei,PSC-CP,NA,NA,11,3,3
43028,"Bisbal del Penedès, La",UPLBP - FIC,NA,NA,11,1,3
43030,Bonastre,ERC / AM,NA,NA,7,2,3
43031,"Borges del Camp, Les",PSC-CP,NA,NA,11,1,3
43036,Cabra del Camp,FUTURO PODEMOS,NA,NA,9,2,3
43037,Calafell,CS,NA,NA,21,2,3
43903,Camarles,VP - FIC,NA,NA,11,3,3
43038,Cambrils,PSC-CP,NA,NA,21,4,3
43907,"Canonja, La",Cs,NA,NA,13,1,3
43042,Castellvell del Camp,A,NA,NA,11,2,3
43043,"Catllar, El",MO1-TE PEL CATLLAR,NA,NA,11,1,3
43047,Constantí,JUNTS,NA,NA,13,1,3
43048,Corbera d'Ebre,JUNTS,NA,NA,9,2,3
43050,Creixell,PP,pp,PARTIDO POPULAR,11,2,3
43051,Cunit,Cs,NA,NA,17,3,3
43901,Deltebre,SD-CP,NA,NA,17,1,3
43054,"Espluga de Francolí, L'",NE - FIC,NA,NA,11,1,3
43055,Falset,JUNTS,NA,NA,11,1,3
43060,Flix,UPF-CP,NA,NA,11,1,3
43064,Gandesa,PP,pp,PARTIDO POPULAR,11,1,3
43074,Llorenç del Penedès,PSC-CP,NA,NA,11,2,3
43079,Masllorenç,ApM,NA,NA,7,1,3
43082,"Masroig, El",JUNTS,NA,NA,7,2,3
43092,Mont-roig del Camp,ERC - MES - AM,NA,NA,17,3,3
43086,Montblanc,PSC-CP,NA,NA,13,2,3
43088,Montbrió del Camp,JUNTS,NA,NA,11,1,3
43095,"Morell, El",A,NA,NA,11,2,3
43093,Móra d'Ebre,PSC-CP,NA,NA,13,2,3
43094,Móra la Nova,JUNTS,NA,NA,11,2,3
43100,"Pallaresos, Els",IP-FIC,NA,NA,11,2,3
43103,Perafort,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,9,1,3
43106,"Pinell de Brai, El",LA FIC DEL PINELL - FIC,NA,NA,7,1,3
43108,"Pla de Santa Maria, El",ERC - AM,NA,NA,11,1,3
43109,"Pobla de Mafumet, La",ERC-AM,NA,NA,11,1,3
43111,"Pobla de Montornès, La",C.POBLA,NA,NA,11,2,3
43119,Puigpelat,PA,NA,NA,9,1,3
43120,Querol,PSC-CP,NA,NA,7,1,3
43121,Rasquera,JUNTS,NA,NA,7,2,3
43123,Reus,PSC-CP,NA,NA,27,6,3
43126,"Riera de Gaià, La",ACORD PER LA RIERA-ECG,NA,NA,9,1,3
43129,Riudoms,CUP-AMUNT,NA,NA,13,1,3
43131,Roda de Berà,ERC / AM,NA,NA,13,1,3
43133,Roquetes,JUNTS,NA,NA,13,2,3
43905,Salou,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,21,4,3
43136,Sant Carles de la Ràpita,mR,mr,MÉS RÀPITA,17,2,3
43902,Sant Jaume d'Enveja,JUNTS,NA,NA,11,1,3
43137,Sant Jaume dels Domenys,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,11,3,3
43138,Santa Bàrbara,PP,pp,PARTIDO POPULAR,11,2,3
43139,Santa Coloma de Queralt,JXCAT-JUNTS,NA,NA,11,3,3
43140,Santa Oliva,COMPROMÍS-ECP-ECG,NA,NA,11,2,3
43142,Sarral,UPS-FIC,NA,NA,9,2,3
43145,"Selva del Camp, La",ERC - AM,NA,NA,13,3,3
43044,"Sénia, La",AS,NA,NA,13,2,3
43148,Tarragona,Cs,NA,NA,27,4,3
43150,Tivissa,MT-ADE,NA,NA,9,1,3
43153,Torredembarra,Cs,NA,NA,17,3,3
43155,Tortosa,ERC-TS-AM,NA,NA,21,4,3
43156,Ulldecona,ERC - AM,NA,NA,13,1,3
43161,Valls,PSC-CP,NA,NA,21,4,3
43162,Vandellòs i l'Hospitalet de l'Infant,FIC,fic,FEDERACIO D'INDEPENDENTS DE CATALUNYA,13,1,3
43163,"Vendrell, El",Cs,NA,NA,21,2,3
43171,Vila-seca,VSeC-ECG,NA,NA,21,3,3
43165,Vilabella,EV-FIC,NA,NA,7,1,3
43175,Vilalba dels Arcs,CpV - AM,NA,NA,7,2,3
43166,Vilallonga del Camp,TOT(S),NA,NA,11,2,3
43002,Albinyana,Cs,NA,NA,11,1,4
43004,Alcanar,D't - FIC,NA,NA,13,1,4
43005,Alcover,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,13,1,4
43012,Altafulla,PSC-CP,NA,NA,13,1,4
43013,"Ametlla de Mar, L'",Cs,NA,NA,13,1,4
43014,Amposta,JxA - JUNTS,NA,NA,21,1,4
43016,"Arboç, L'",CUP-AMUNT,NA,NA,13,1,4
43019,Ascó,AAE,NA,NA,9,1,4
43020,Banyeres del Penedès,BCv-ECG,NA,NA,11,1,4
43024,Bellvei,CS,NA,NA,11,1,4
43028,"Bisbal del Penedès, La",A,NA,NA,11,1,4
43037,Calafell,S+ - JUNTS,NA,NA,21,2,4
43038,Cambrils,JUNTS,NA,NA,21,3,4
43907,"Canonja, La",JUNTS,NA,NA,13,1,4
43042,Castellvell del Camp,PSC-CP,NA,NA,11,1,4
43043,"Catllar, El",JUNTS,NA,NA,11,1,4
43048,Corbera d'Ebre,PP,pp,PARTIDO POPULAR,9,1,4
43050,Creixell,ERC -AM,NA,NA,11,2,4
43051,Cunit,ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17,3,4
43060,Flix,CF-AMUNT,NA,NA,11,1,4
43074,Llorenç del Penedès,ERC - AM,NA,NA,11,1,4
43092,Mont-roig del Camp,AMM - VX+,NA,NA,17,2,4
43095,"Morell, El",Cs,NA,NA,11,1,4
43093,Móra d'Ebre,FP-AMUNT,NA,NA,13,1,4
43100,"Pallaresos, Els",Cs,NA,NA,11,2,4
43103,Perafort,Cs,NA,NA,9,1,4
43106,"Pinell de Brai, El",ERC - AM,NA,NA,7,1,4
43111,"Pobla de Montornès, La",PODEMOS,NA,NA,11,1,4
43123,Reus,Cs,NA,NA,27,3,4
43126,"Riera de Gaià, La",PSC,NA,NA,9,1,4
43129,Riudoms,PSC-CP,NA,NA,13,1,4
43131,Roda de Berà,CS,NA,NA,13,1,4
43133,Roquetes,PSC-EPR-CP,NA,NA,13,2,4
43905,Salou,Cs,NA,NA,21,4,4
43136,Sant Carles de la Ràpita,PSC-CP,NA,NA,17,2,4
43137,Sant Jaume dels Domenys,PSC-CP,NA,NA,11,1,4
43138,Santa Bàrbara,MAP-MTE-ECG,NA,NA,11,2,4
43140,Santa Oliva,CS,NA,NA,11,1,4
43145,"Selva del Camp, La",CUP-AMUNT,NA,NA,13,2,4
43044,"Sénia, La",CP,NA,NA,13,1,4
43148,Tarragona,JUNTS,NA,NA,27,3,4
43150,Tivissa,AISA - FIC,NA,NA,9,1,4
43153,Torredembarra,JxCAT-JUNTS,NA,NA,17,1,4
43155,Tortosa,PSC-CP,NA,NA,21,3,4
43156,Ulldecona,JUNTS,NA,NA,13,1,4
43161,Valls,CUP -AMUNT,NA,NA,21,3,4
43162,Vandellòs i l'Hospitalet de l'Infant,ERC - AM,NA,NA,13,1,4
43163,"Vendrell, El",JUNTS,NA,NA,21,2,4
43171,Vila-seca,DV-AM,NA,NA,21,3,4
43166,Vilallonga del Camp,VPM-CP,NA,NA,11,2,4
43004,Alcanar,PSC-CP,NA,NA,13,1,5
43012,Altafulla,A,NA,NA,13,1,5
43019,Ascó,IA - FIC,NA,NA,9,1,5
43028,"Bisbal del Penedès, La",ERC - AM,NA,NA,11,1,5
43037,Calafell,CUP-AMUNT,NA,NA,21,2,5
43038,Cambrils,NMC,nmc,NOU MOVIMENT CIUTADÁ PER CAMBRILS/ NUEVO MOVIMIENTO CIUDADANO PARA CAMBRILS,21,3,5
43907,"Canonja, La",ERC-AM,NA,NA,13,1,5
43043,"Catllar, El",Cs,NA,NA,11,1,5
43050,Creixell,AVP-FIC,NA,NA,11,1,5
43051,Cunit,ECPCunit-ECG,NA,NA,17,2,5
43092,Mont-roig del Camp,Cs,NA,NA,17,1,5
43095,"Morell, El",PSC-CP,NA,NA,11,1,5
43093,Móra d'Ebre,TT X MORA - C,NA,NA,13,1,5
43100,"Pallaresos, Els",ERC-AM,erc-am,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,11,1,5
43111,"Pobla de Montornès, La",PP,pp,PARTIDO POPULAR,11,1,5
43123,Reus,CUP-AMUNT,NA,NA,27,3,5
43131,Roda de Berà,PP,pp,PARTIDO POPULAR,13,1,5
43133,Roquetes,Cs,NA,NA,13,1,5
43905,Salou,PP,pp,PARTIDO POPULAR,21,1,5
43138,Santa Bàrbara,PSC-CP,NA,NA,11,1,5
43148,Tarragona,ECP-TGN-ECG,NA,NA,27,2,5
43153,Torredembarra,AVUI-D,NA,NA,17,1,5
43155,Tortosa,Cs,NA,NA,21,1,5
43156,Ulldecona,PP,pp,PARTIDO POPULAR,13,1,5
43161,Valls,Cs,NA,NA,21,1,5
43162,Vandellòs i l'Hospitalet de l'Infant,CUP-AMUNT,NA,NA,13,1,5
43163,"Vendrell, El",PRIMÀRIES,NA,NA,21,2,5
43171,Vila-seca,PSC-CP,NA,NA,21,2,5
43037,Calafell,PP,pp,PARTIDO POPULAR,21,1,6
43038,Cambrils,PP,pp,PARTIDO POPULAR,21,1,6
43043,"Catllar, El",EL CATLLAR-ECG,NA,NA,11,1,6
43092,Mont-roig del Camp,IMM,NA,NA,17,1,6
43123,Reus,A,a,ALTERNATIVA PER POLLENÇA,27,2,6
43131,Roda de Berà,JUNTS,NA,NA,13,1,6
43148,Tarragona,CUP-AMUNT,NA,NA,27,2,6
43155,Tortosa,CUP-AMUNT,NA,NA,21,1,6
43162,Vandellòs i l'Hospitalet de l'Infant,Cs,NA,NA,13,1,6
43163,"Vendrell, El",PODEMOS,NA,NA,21,1,6
43037,Calafell,UAM,uam,UNIÓ ALTERNATIVA MUNICIPAL,21,1,7
43148,Tarragona,PP,pp,PARTIDO POPULAR,27,2,7
43162,Vandellòs i l'Hospitalet de l'Infant,PP,pp,PARTIDO POPULAR,13,1,7
43163,"Vendrell, El",AVP - FIC,NA,NA,21,1,7
43037,Calafell,ECPCalafell-ECG,NA,NA,21,1,8
44001,Ababuj,P.S.O.E.,NA,NA,3,1,1
44002,Abejuela,PAR,par,PARTIDO ARAGONES,3,2,1
44003,Aguatón,P.S.O.E.,NA,NA,1,1,1
44004,Aguaviva,(GANAR) (GA),NA,NA,7,5,1
44005,Aguilar del Alfambra,Cs,NA,NA,3,1,1
44006,Alacón,AEA,NA,NA,7,5,1
44007,Alba,PP,pp,PARTIDO POPULAR,5,4,1
44008,Albalate del Arzobispo,P.S.O.E.,NA,NA,11,5,1
44009,Albarracín,P.S.O.E.,NA,NA,9,5,1
44010,Albentosa,P.S.O.E.,NA,NA,7,5,1
44011,Alcaine,P.S.O.E.,NA,NA,3,2,1
44012,Alcalá de la Selva,PAR,par,PARTIDO ARAGONES,7,3,1
44013,Alcañiz,P.S.O.E.,NA,NA,17,7,1
44014,Alcorisa,PP,pp,PARTIDO POPULAR,11,5,1
44016,Alfambra,P.S.O.E.,NA,NA,7,3,1
44017,Aliaga,PAR,par,PARTIDO ARAGONES,7,5,1
44021,Allepuz,UxA,NA,NA,5,5,1
44022,Alloza,PAR,par,PARTIDO ARAGONES,7,5,1
44023,Allueva,PP,pp,PARTIDO POPULAR,1,1,1
44018,Almohaja,PAR,par,PARTIDO ARAGONES,1,1,1
44019,Alobras,PP,pp,PARTIDO POPULAR,3,2,1
44020,Alpeñés,PP,pp,PARTIDO POPULAR,1,1,1
44024,Anadón,PP,pp,PARTIDO POPULAR,1,1,1
44025,Andorra,P.S.O.E.,NA,NA,13,5,1
44026,Arcos de las Salinas,PP,pp,PARTIDO POPULAR,5,4,1
44027,Arens de Lledó,P.S.O.E.,NA,NA,5,4,1
44028,Argente,PP,pp,PARTIDO POPULAR,5,3,1
44029,Ariño,P.S.O.E.,NA,NA,7,4,1
44031,Azaila,P.S.O.E.,NA,NA,3,3,1
44035,Barrachina,PP,pp,PARTIDO POPULAR,5,5,1
44034,Bañón,PAR,par,PARTIDO ARAGONES,5,5,1
44036,Bea,PP,pp,PARTIDO POPULAR,1,1,1
44037,Beceite,PP,pp,PARTIDO POPULAR,7,5,1
44039,Bello,PAR,par,PARTIDO ARAGONES,5,4,1
44038,Belmonte de San José,P.S.O.E.,NA,NA,5,3,1
44040,Berge,P.S.O.E.,NA,NA,5,4,1
44041,Bezas,PAR,NA,NA,1,1,1
44042,Blancas,PP,NA,NA,5,3,1
44043,Blesa,Cs,NA,NA,3,2,1
44044,Bordón,PP,NA,NA,5,3,1
44045,Bronchales,P.S.O.E.,NA,NA,7,3,1
44046,Bueña,P.S.O.E.,NA,NA,3,2,1
44047,Burbáguena,PAR,par,PARTIDO ARAGONES,5,4,1
44032,Bádenas,P.S.O.E.,NA,NA,1,1,1
44033,Báguena,PP,pp,PARTIDO POPULAR,7,3,1
44048,Cabra de Mora,PAR,par,PARTIDO ARAGONES,3,2,1
44049,Calaceite,PP,pp,PARTIDO POPULAR,9,5,1
44050,Calamocha,P.S.O.E.,NA,NA,11,8,1
44051,Calanda,PP,pp,PARTIDO POPULAR,11,6,1
44052,Calomarde,PP,pp,PARTIDO POPULAR,3,3,1
44054,Camarena de la Sierra,PP,pp,PARTIDO POPULAR,5,4,1
44055,Camarillas,PP,pp,PARTIDO POPULAR,3,2,1
44053,Camañas,P.S.O.E.,NA,NA,5,3,1
44056,Caminreal,PP,pp,PARTIDO POPULAR,7,3,1
44059,Cantavieja,PP,pp,PARTIDO POPULAR,7,4,1
44064,Cascante del Río,PP,pp,PARTIDO POPULAR,3,2,1
44065,Castejón de Tornos,PAR,par,PARTIDO ARAGONES,3,2,1
44066,Castel de Cabra,P.S.O.E.,NA,NA,5,4,1
44070,"Castellar, El",PP,pp,PARTIDO POPULAR,3,2,1
44071,Castellote,PAR,par,PARTIDO ARAGONES,7,4,1
44067,Castelnou,PAR,par,PARTIDO ARAGONES,5,4,1
44068,Castelserás,PP,pp,PARTIDO POPULAR,7,4,1
44060,Cañada de Benatanduz,PAR,par,PARTIDO ARAGONES,1,1,1
44061,"Cañada de Verich, La",PAR,par,PARTIDO ARAGONES,3,2,1
44062,Cañada Vellida,PAR,par,PARTIDO ARAGONES,1,1,1
44063,Cañizar del Olivar,PAR,par,PARTIDO ARAGONES,3,2,1
44074,Cedrillas,P.S.O.E.,NA,NA,7,5,1
44075,Celadas,PP,pp,PARTIDO POPULAR,7,4,1
44076,Cella,P.S.O.E.,NA,NA,11,6,1
44077,"Cerollera, La",P.S.O.E.,NA,NA,3,3,1
44080,"Codoñera, La",PAR,par,PARTIDO ARAGONES,7,4,1
44082,Corbalán,PP,pp,PARTIDO POPULAR,5,4,1
44084,Cortes de Aragón,PP,pp,PARTIDO POPULAR,3,2,1
44085,Cosa,PP,pp,PARTIDO POPULAR,3,3,1
44086,Cretas,PP,pp,PARTIDO POPULAR,7,5,1
44087,Crivillén,PAR,par,PARTIDO ARAGONES,3,2,1
44088,"Cuba, La",P.S.O.E.,NA,NA,3,2,1
44089,Cubla,PP,pp,PARTIDO POPULAR,3,2,1
44090,Cucalón,PP,NA,NA,3,2,1
44092,"Cuervo, El",P.S.O.E.,NA,NA,3,1,1
44093,Cuevas de Almudén,CHA,cha,CHUNTA ARAGONESISTA,5,3,1
44094,Cuevas Labradas,PP,pp,PARTIDO POPULAR,5,3,1
44096,Ejulve,PP,pp,PARTIDO POPULAR,5,2,1
44097,Escorihuela,Cs,NA,NA,5,4,1
44099,Escucha,Cs,NA,NA,7,4,1
44100,Estercuel,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5,4,1
44101,Ferreruela de Huerva,PAR,par,PARTIDO ARAGONES,3,2,1
44102,Fonfría,PP,NA,NA,1,1,1
44103,Formiche Alto,PAR,par,PARTIDO ARAGONES,5,4,1
44106,Fortanete,P.S.O.E.,NA,NA,5,4,1
44107,Foz-Calanda,P.S.O.E.,NA,NA,5,4,1
44108,"Fresneda, La",PAR,par,PARTIDO ARAGONES,7,3,1
44109,Frías de Albarracín,P.S.O.E.,NA,NA,5,3,1
44110,Fuenferrada,PP,pp,PARTIDO POPULAR,3,3,1
44111,Fuentes Calientes,P.S.O.E.,NA,NA,5,2,1
44112,Fuentes Claras,PAR,par,PARTIDO ARAGONES,7,4,1
44113,Fuentes de Rubielos,IU,NA,NA,5,3,1
44114,Fuentespalda,PAR,par,PARTIDO ARAGONES,7,7,1
44105,Fórnoles,PAR,par,PARTIDO ARAGONES,3,2,1
44115,Galve,P.S.O.E.,NA,NA,5,3,1
44116,Gargallo,Cs,NA,NA,3,2,1
44117,Gea de Albarracín,P.S.O.E.,NA,NA,7,4,1
44118,"Ginebrosa, La",PAR,par,PARTIDO ARAGONES,5,4,1
44119,Griegos,P.S.O.E.,NA,NA,5,3,1
44120,Guadalaviar,P.S.O.E.,NA,NA,5,3,1
44121,Gúdar,PAR,par,PARTIDO ARAGONES,3,2,1
44123,Hinojosa de Jarque,PP,NA,NA,5,4,1
44124,"Hoz de la Vieja, La",P.S.O.E.,NA,NA,3,1,1
44125,Huesa del Común,PAR,par,PARTIDO ARAGONES,3,2,1
44122,Híjar,PP,pp,PARTIDO POPULAR,9,6,1
44126,"Iglesuela del Cid, La",P.S.O.E.,NA,NA,7,5,1
44127,Jabaloyas,P.S.O.E.,NA,NA,1,1,1
44128,Jarque de la Val,JxJ,NA,NA,3,1,1
44129,Jatiel,P.S.O.E.,NA,NA,1,1,1
44130,Jorcas,PP,pp,PARTIDO POPULAR,1,1,1
44131,Josa,P.S.O.E.,NA,NA,1,1,1
44132,Lagueruela,P.S.O.E.,NA,NA,3,3,1
44133,Lanzuela,PAR,par,PARTIDO ARAGONES,1,1,1
44135,Libros,PP,pp,PARTIDO POPULAR,5,4,1
44136,Lidón,PP,pp,PARTIDO POPULAR,3,2,1
44137,Linares de Mora,PP,pp,PARTIDO POPULAR,5,4,1
44141,Lledó,PAR,par,PARTIDO ARAGONES,5,4,1
44138,Loscos,PAR,par,PARTIDO ARAGONES,5,4,1
44142,Maicas,P.S.O.E.,NA,NA,1,1,1
44143,Manzanera,PP,pp,PARTIDO POPULAR,7,4,1
44144,Martín del Río,P.S.O.E.,NA,NA,7,6,1
44145,Mas de las Matas,P.S.O.E.,NA,NA,9,5,1
44146,"Mata de los Olmos, La",P.S.O.E.,NA,NA,7,4,1
44147,Mazaleón,P.S.O.E.,NA,NA,7,6,1
44148,Mezquita de Jarque,P.S.O.E.,NA,NA,3,2,1
